Hotel_name,Review_Title,Review_Text,Rating
perfect omr,perfect villa review,nois factori across street villa secur kept open day late night bathroom mirror worn googl map show entir differ locat half kilo meter south phone reachabl hotelscom also tri reach vain checkin checkout time post hotelscom make difficult decid hotel choic bathroom shower applianc dirti,61.81932316811371
vijay parkarumbakkam,think twice book,useless hotel room dirti linen smelli toilet worst water leak time corridor like old mansion repair wall broken give lot descript think twice book room,24.77171477227128
radisson blu grt chennai,great place unwind fli,hotel wonder food loung spa room realli appreci great choic locat unwind fli sever hour us fli next day massag spa staff great breakfast enjoy definit stay,97.92108440692489
crystal resid,averag hotel good locat,good locat hotel averag need improv servic special regard cleanli room spacious execut one bed sheet old towel also mark,66.68587688701817
radisson blu grt chennai,great stay experi,great servic stay experi staff alway readi provid servic fulfil guest need nice bar buffet restaur ground floor great hotel busi stay holiday easi get around hotel also get transport get around citi,88.54895137890298
ibi chennai sipcot,worst experi long time,travel across india busi purpos stay various hotel must say stay hotel worst small room extra facil charg everyth without limit never suggest anyon opt hotel sheer pain wallet experi,72.30710140074709
radisson chennai citi centr india,review,nice place live littl expens though luxuri come cost basic amen provid hotel nice bar good three restaur food good room dine menu limit good place train cordial staff,99.85495839811661
ambica empir,poor choic price,fresh paint stink floor room poor made bed exhaust toilet toilet door close well big gap let stink come room,32.36189359254265
radisson blu grt chennai,conveni airport,great place relax hour flight chennai,80.63541135925092
savera,right choic busi stay,hotel locat good near german consul shop mall breakfast superb mani option room comfort pool alway occupi food qualiti good great stay,86.85720469198934
treebo grand marena,good stay good servic,though busi trip good stay hope improv due cours time sinc singl might enjoy amen hope visit next time friend famili thank provid room servic good housekeep servic,74.66659436342688
radisson chennai citi centr india,conveni pleasant hotel,extrem help staff clean comfort room splendid breakfast buffet,99.18895700524617
accord metropolitan,,great hotel staff welcom help alway,84.74534367047067
sakthi grand,horrif locat good hotel,hotel locat horrif locat search hotel main problem hotel locat night hard go wont feel like go hotel come wont see peopl around hotel like addam famili hotel rest thing okay hotel,59.425029589361884
raj park chennai,vvgjhgfmkufgjljgdripjgfyikgdddggugcddghgfduovddhhh,nice stay staff interact servic good satisfi paid,65.38943406620757
abu sarovar portico ex abu palac,excel,excel,87.51561136328503
asiana place,decent hotel stay,decent hotel qualiti servic hotel better stay one day would recommend place peopl would worri taramani traffic sinc center dont worri traffic whole decent hotel would give,73.21862523021082
kek accommod,great servic,staff wonder accommod say least shuttl airport great great experi would definit recommend,81.69634038037746
itc grand chola,good stay,everyth nice noth complain breakfast good spread choic line itc properti room dine doesnt mani choic that negat would say,96.75532239818173
annsun boutiqu,good hotel stay compact appear,appear hotel compact stylish cosi room servic splendid hotel boy ring away staff help stay well friend bathroom amaz bed soft food exquisit delight stay,81.32462628329553
checker,nice hotel,checker hotel nice problem food pm wont get food breakfast avail,69.96939538621189
fortun select grand,bad experi,didnt like food either lunch dinnerth fit center namesak equip trainer vari far airport didnt find good reason travel far itc brand thank,61.006565065681386
mahalaya resid,dr richard remedio,memor stay staff cooper cleanli realli mark valu money servic also prompt instant locat near airport good transit hotel,85.81473135000553
rivera,averag stay,outstand noth say hotel wonder book stay rivera hotel day offici trip charg rs execut room along food arrang room room servic outstand would like visit,69.56585143348579
trident chennai,awesom experi,great experi regard hotel though stay day worth trident team help solv everi problem sure recommend friend,86.97548445087111
royal plaza,good staff excel food,hotel nice locat recept staff good restaur serv excel food room cozi feel like go back opportun come reserv process simpl room food price good,87.02348959176169
new park,hotel good servic,bad good place go stay wellmaintain hotel provid good servic,65.00425690662892
savera,good,good pleas dont disturb keep ask review send mani email dont want updat dont forc us write word quit serious pleas dont forc stop use mmt app,57.44223768358774
fortun select grand,good,nice good hospit front desk agil bell desk get luggag earli possiblethat area improv,69.05818162751778
thulashi park,good hotel recommend other,good time hotel would certain recommend other would suggest book hotel yaatra reason price come chennai leisur stay go guy go offici purpos,77.01967726789731
mar classic,,wifi work,49.370604161194954
resid tower,home safe environ,home safe environ breakfast excel check check simpl call ask late checkin check honour hotel central locat heart shop centr hotel safe travel singl,72.44090184173697
courtyard chennai india,,nice servic,75.5918569472959
resid chennai,,clean hotel stay hotel year ago still maintain good standard,66.21741207967419
peac inn,decent hotel,hotel decent good enough night famili friend overal simpli good md good staff also good locat bit crowd narrow road cannot park vehicl outsid gate entranc park vehicl insid park place also near mall restaur,71.92617744900915
park hyatt,refug chennai,excel room exercis facil around atmospher calm comfort main dine room offer excel food servic avoid fli eleph restaur stick main dine room,79.96209148932482
emarald,good experi budget hotel,nice experi stay hotel room clean day trip good locat hotel help busi meet rate also fine servic also good tasti food recommend visit look central locat hotel,79.59405441502896
somerset greenway,great place stay,love day stay somerset rooftop swim pool fab breakfast attach restaur vari love fresh made paratha although watch even buffet well price room great everyth youd want stay long period staff polit help wed certain recommend somerset,84.33331256729177
royal plaza,budget friend hotel,ok type hotel think stay near bus stop right place room big enough clean wifi good custom servic prompt good bar food pathet mani option buffet breakfast,80.28878856793487
